學號,性別,學籍班(簡稱),入學身分,入學方式,國籍,畢業方式,民族,新住民(國籍),排108-1,排108-2,排109-1,排109-2,排110-1,缺108-1,缺108-2,缺109-1,缺109-2,缺110-1
108146**,女,日應英108孝,一般生,甄選入學,台灣,畢業,無,無,0.017241379,0.01754386,0.185185185,0.1,0.019230769,0,0,0,0,0
108145**,男,日應英108忠,一般生,甄選入學,台灣,畢業,無,無,0.017857143,0.145454545,0.142857143,0.627118644,0.157894737,0.166666667,0.166666667,0.247222222,0.273148148,0.180555556
108116**,女,日國貿108孝,一般生,聯合分發,台灣,畢業,無,無,0.018518519,0.018181818,0.070175439,0.018867925,0.04,0,0,0,0,0
108136**,女,日餐管108忠,一般生,繁星入學,台灣,畢業,無,無,0.019230769,0.052631579,0.090909091,0.105263158,0.285714286,0,0.166666667,0,0,0
108161**,女,日工設產品108忠,一般生,甄選入學,台灣,畢業,無,無,0.02173913,0.02173913,0.044444444,0.045454545,0.023255814,0,0,0,0,0
108131**,男,日觀光108忠,一般生,聯合分發,台灣,畢業,無,無,0.031746032,0.116666667,0.317460317,0.234375,0.095238095,0,0,0.166666667,0,0.166666667
108132**,女,日觀光108孝,一般生,甄選入學,台灣,畢業,無,無,0.034482759,0.081967213,0.063492063,0.033333333,0.105263158,0,0,0,0,0
108125**,男,日財法108忠,一般生,聯合分發,台灣,畢業,無,無,0.035087719,0.183333333,0.317460317,0.049180328,0.333333333,0,0.166666667,0,0,0
108117**,男,日財金108忠,一般生,聯合分發,台灣,畢業,無,無,0.035714286,0.05,0.016949153,0.016949153,0.016949153,0,0,0,0,0.234567901
108145**,女,日應英108忠,一般生,甄選入學,台灣,畢業,無,無,0.035714286,0.036363636,0.035714286,0.033898305,0.052631579,0,0.277777778,0,0,0
108157**,女,日創設108忠,一般生,聯合分發,台灣,畢業,無,無,0.037037037,0.037735849,0.113207547,0.096153846,0.058823529,0,0,0,0,0
108124**,女,日行銷108愛,一般生,申請入學,台灣,畢業,無,無,0.040816327,0.065217391,0.025641026,0.051282051,0.179487179,0,0,0,0,0
108145**,女,日應英108忠,一般生,聯合分發,台灣,畢業,無,無,0.053571429,0.018181818,0.017857143,0.016949153,0.01754386,0,0,0,0,0
108111**,女,日企管108忠,一般生,甄選入學,台灣,畢業,無,無,0.054545455,0.017857143,0.264150943,0.019607843,0.04,0,0,0,0,0
108152**,男,日資科108孝,一般生,技優甄審,台灣,畢業,無,無,0.055555556,0.037037037,0.037037037,0.053571429,0.142857143,0,0.25,0,0.166666667,0
108157**,女,日創設108忠,一般生,甄選入學,台灣,畢業,無,無,0.055555556,0.056603774,0.037735849,0.076923077,0.019607843,0,0,0,0,0
108112**,女,日企管108孝,一般生,甄選入學,台灣,畢業,無,無,0.057692308,0.218181818,0.244897959,0.265306122,0.285714286,0,0,0.166666667,0.222222222,0.194444444
108131**,女,日觀光108忠,一般生,繁星入學,台灣,畢業,無,無,0.063492063,0.15,0.126984127,0.09375,0.285714286,0,0,0.166666667,0,0.194444444
108132**,女,日觀光108孝,一般生,甄選入學,台灣,畢業,無,無,0.068965517,0.032786885,0.047619048,0.066666667,0.070175439,0,0,0,0,0
108146**,女,日應英108孝,一般生,甄選入學,台灣,畢業,無,無,0.068965517,0.052631579,0.055555556,0.02,0.115384615,0,0,0,0,0
108115**,女,日國貿108忠,一般生,聯合分發,台灣,畢業,無,無,0.068965517,0.278688525,0.305084746,0.464285714,0.450980392,0,0,0,0.166666667,0.25
108145**,女,日應英108忠,一般生,甄選入學,台灣,畢業,無,無,0.071428571,0.272727273,0.196428571,0.423728814,0.122807018,0.180555556,0.180555556,0.236111111,0.180555556,0.194444444
108117**,女,日財金108忠,一般生,甄選入學,台灣,畢業,無,無,0.071428571,0.233333333,0.220338983,0.305084746,0.152542373,0,0.166666667,0,0.166666667,0
108137**,女,日餐管108孝,一般生,甄選入學,台灣,畢業,無,無,0.074074074,0.214285714,0.133333333,0.271186441,0.375,0,0,0.194444444,0.222222222,0.208333333
108155**,女,日多遊108忠,一般生,甄選入學,台灣,畢業,無,無,0.075471698,0.094339623,0.456140351,0.537037037,0.254545455,0,0,0,0,0.194444444
108136**,女,日餐管108忠,一般生,繁星入學,台灣,畢業,無,無,0.076923077,0.350877193,0.290909091,0.49122807,0.660714286,0,0.25,0.247863248,0.210784314,0.23015873
108124**,女,日行銷108愛,一般生,申請入學,台灣,畢業,無,無,0.081632653,0.086956522,0.076923077,0.102564103,0.076923077,0,0,0,0,0
108132**,女,日觀光108孝,一般生,聯合分發,台灣,畢業,無,無,0.086206897,0.06557377,0.126984127,0.3,0.157894737,0,0,0.194444444,0.166666667,0
108145**,女,日應英108忠,一般生,甄選入學,台灣,畢業,無,無,0.089285714,0.127272727,0.178571429,0.338983051,0.350877193,0,0,0.25,0.208333333,0
108152**,男,日資科108孝,一般生,甄選入學,台灣,畢業,無,無,0.092592593,0.12962963,0.5,0.553571429,0.303571429,0,0.194444444,0.194444444,0.214285714,0.208333333
108131**,女,日觀光108忠,一般生,聯合分發,台灣,畢業,無,無,0.095238095,0.1,0.412698413,0.0625,0.079365079,0.2,0.211805556,0.1875,0.180555556,0.166666667
108136**,女,日餐管108忠,一般生,甄選入學,台灣,畢業,無,無,0.096153846,0.175438596,0.072727273,0.087719298,0.125,0,0,0,0,0
108156**,女,日多遊108孝,一般生,聯合分發,台灣,畢業,無,無,0.096153846,0.20754717,0.075471698,0.150943396,0.078431373,0,0,0,0,0
108132**,女,日觀光108孝,身心障礙,身心障礙,台灣,畢業,無,無,0.103448276,0.344262295,0.095238095,0.133333333,0.333333333,0,0,0,0,0
108151**,男,日資科108忠,一般生,技優甄審,台灣,畢業,無,無,0.107142857,0.320754717,0.347826087,0.239130435,0.288888889,0,0,0,0,0
107158**,女,日創設108孝,一般生,技優甄審,台灣,畢業,無,無,0.108695652,0.422222222,0.261904762,0.125,0.162162162,0,0.1875,0.191520468,0.388888889,0
108131**,女,日觀光108忠,一般生,甄選入學,台灣,畢業,無,無,0.111111111,0.316666667,0.158730159,0.203125,0.222222222,0,0.194444444,0.25,0,0.166666667
108157**,女,日創設108忠,一般生,甄選入學,台灣,畢業,無,無,0.111111111,0.188679245,0.188679245,0.019230769,0.215686275,0,0,0,0,0
108138**,女,日餐管108仁,一般生,甄選入學,台灣,畢業,無,無,0.114754098,0.118644068,0.293103448,0.196721311,0.1,0,0,0.166666667,0,0
108136**,女,日餐管108忠,一般生,甄選入學,台灣,畢業,無,無,0.115384615,0.105263158,0.018181818,0.035087719,0.053571429,0,0,0,0,0
108141**,女,日旅展108忠,一般生,甄選入學,台灣,畢業,無,無,0.120689655,0.087719298,0.157894737,0.115384615,0.150943396,0,0,0,0,0
108132**,男,日觀光108孝,一般生,甄選入學,台灣,畢業,無,無,0.120689655,0.393442623,0.26984127,0.4,0.438596491,0.166666667,0.194444444,0.25,0.185185185,0.166666667
108117**,女,日財金108忠,一般生,聯合分發,台灣,畢業,無,無,0.125,0.083333333,0.254237288,0.389830508,0.457627119,0,0,0,0,0
108131**,女,日觀光108忠,一般生,甄選入學,台灣,畢業,無,無,0.126984127,0.066666667,0.095238095,0.09375,0.238095238,0,0,0.208333333,0.166666667,0.175925926
108122**,女,日行銷108孝,一般生,聯合分發,台灣,畢業,無,無,0.127272727,0.2,0.277777778,0.226415094,0.137254902,0,0.166666667,0.194444444,0,0
108121**,女,日行銷108忠,一般生,甄選入學,台灣,畢業,無,無,0.12962963,0.25,0.254237288,0.24137931,0.298245614,0,0,0,0,0
108155**,女,日多遊108忠,一般生,技優甄審,台灣,畢業,無,無,0.132075472,0.150943396,0.052631579,0.148148148,0.072727273,0,0,0,0,0
108156**,男,日多遊108孝,一般生,技優甄審,台灣,畢業,無,無,0.134615385,0.132075472,0.113207547,0.075471698,0.098039216,0,0,0.166666667,0,0
108115**,女,日國貿108忠,一般生,甄選入學,台灣,畢業,無,無,0.137931034,0.147540984,0.254237288,0.196428571,0.352941176,0,0,0.194444444,0,0.166666667
108145**,女,日應英108忠,一般生,甄選入學,台灣,畢業,無,無,0.142857143,0.054545455,0.160714286,0.186440678,0.087719298,0,0.166666667,0.194444444,0,0.180555556
108131**,女,日觀光108忠,一般生,聯合分發,台灣,畢業,無,無,0.142857143,0.133333333,0.174603175,0.265625,0.111111111,0,0,0,0,0
108111**,女,日企管108忠,一般生,甄選入學,台灣,畢業,無,無,0.145454545,0.053571429,0.075471698,0.117647059,0.24,0,0,0,0,0
108157**,女,日創設108忠,一般生,聯合分發,台灣,畢業,無,無,0.148148148,0.150943396,0.20754717,0.269230769,0.31372549,0.166666667,0,0.222222222,0,0
108116**,女,日國貿108孝,一般生,甄選入學,台灣,畢業,無,無,0.148148148,0.272727273,0.298245614,0.226415094,0.14,0,0,0,0,0
108162**,男,日工設機械108忠,一般生,甄選入學,台灣,畢業,無,無,0.152173913,0.70212766,0.115384615,0.24,0.0625,0,0.166666667,0,0,0
108112**,男,日企管108孝,一般生,聯合分發,台灣,畢業,無,無,0.153846154,0.272727273,0.489795918,0.530612245,0.346938776,0,0,0,0.184027778,0.222222222
108131**,女,日觀光108忠,一般生,聯合分發,台灣,畢業,無,無,0.158730159,0.366666667,0.301587302,0.359375,0.301587302,0.166666667,0.166666667,0.1875,0.194444444,0.215277778
108151**,男,日資科108忠,一般生,聯合分發,台灣,畢業,無,無,0.160714286,0.566037736,0.391304348,0.608695652,0.577777778,0,0,0,0,0
108122**,女,日行銷108孝,一般生,聯合分發,台灣,畢業,無,無,0.163636364,0.090909091,0.111111111,0.283018868,0.156862745,0,0,0,0.166666667,0.172222222
108138**,男,日餐管108仁,一般生,甄選入學,台灣,畢業,無,無,0.163934426,0.169491525,0.103448276,0.131147541,0.116666667,0,0,0,0,0
108137**,女,日餐管108孝,一般生,技優甄審,台灣,畢業,無,無,0.166666667,0.196428571,0.216666667,0.118644068,0.142857143,0,0,0,0.166666667,0
108141**,女,日旅展108忠,一般生,甄選入學,台灣,畢業,無,無,0.172413793,0.122807018,0.052631579,0.057692308,0.283018868,0,0,0,0,0
108118**,男,日財金108孝,一般生,聯合分發,台灣,畢業,無,無,0.173076923,0.120689655,0.290909091,0.384615385,0.224489796,0,0,0,0,0
108123**,女,日行銷108仁,一般生,申請入學,台灣,畢業,無,無,0.173076923,0.1,0.3,0.25,0.6,0,0,0,0,0
108151**,男,日資科108忠,一般生,甄選入學,台灣,畢業,無,無,0.178571429,0.622641509,0.260869565,0.326086957,0.333333333,0,0.375,0.166666667,0,0.194444444
108138**,女,日餐管108仁,一般生,聯合分發,台灣,畢業,無,無,0.180327869,0.661016949,0.603448276,0.213114754,0.466666667,0,0,0,0.166666667,0.305555556
108111**,女,日企管108忠,一般生,聯合分發,台灣,畢業,無,無,0.181818182,0.142857143,0.169811321,0.137254902,0.3,0,0,0,0.166666667,0
108124**,男,日行銷108愛,一般生,申請入學,台灣,畢業,無,無,0.183673469,0.195652174,0.205128205,0.179487179,0.102564103,0,0,0,0,0
108121**,女,日行銷108忠,一般生,甄選入學,台灣,畢業,無,無,0.185185185,0.267857143,0.169491525,0.206896552,0.228070175,0,0,0,0,0
108137**,男,日餐管108孝,一般生,聯合分發,台灣,畢業,無,無,0.185185185,0.25,0.3,0.220338983,0.946428571,0.194444444,0.177350427,0.222222222,0.166666667,0.5
108142**,男,日旅展108孝,一般生,聯合分發,台灣,畢業,無,無,0.186046512,0.212765957,0.274509804,0.480769231,0.34,0,0,0,0.25,0
108155**,男,日多遊108忠,一般生,甄選入學,台灣,畢業,無,無,0.188679245,0.264150943,0.280701754,0.166666667,0.527272727,0.166666667,0,0,0.166666667,0.229166667
108146**,女,日應英108孝,一般生,甄選入學,台灣,畢業,無,無,0.189655172,0.157894737,0.277777778,0.4,0.153846154,0.291666667,0.305555556,0,0,0
108122**,女,日行銷108孝,一般生,聯合分發,台灣,畢業,無,無,0.2,0.145454545,0.092592593,0.188679245,0.352941176,0,0,0,0,0
108118**,女,日財金108孝,一般生,甄選入學,台灣,畢業,無,無,0.211538462,0.344827586,0.254545455,0.211538462,0.306122449,0,0,0,0,0.194444444
108123**,女,日行銷108愛,一般生,申請入學,台灣,畢業,無,無,0.211538462,0.62,0.8,0.487179487,0.41025641,0,0,0,0,0.186507937
108158**,男,日創設108孝,一般生,技優甄審,台灣,畢業,無,無,0.217391304,0.533333333,0.476190476,0.5,0.675675676,0,0.180555556,0.222222222,0.216666667,0.175925926
108111**,女,日企管108忠,一般生,甄選入學,台灣,畢業,無,無,0.218181818,0.357142857,0.433962264,0.392156863,0.12,0,0,0,0,0
108157**,女,日創設108忠,一般生,甄選入學,台灣,畢業,無,無,0.222222222,0.226415094,0.094339623,0.173076923,0.274509804,0,0.222222222,0,0,0
108152**,男,日資科108孝,一般生,技優甄審,台灣,畢業,無,無,0.222222222,0.37037037,0.351851852,0.571428571,0.785714286,0,0,0.166666667,0.216666667,0.194444444
108141**,女,日旅展108忠,一般生,甄選入學,台灣,畢業,無,無,0.224137931,0.01754386,0.105263158,0.153846154,0.264150943,0,0,0,0,0
108138**,男,日餐管108仁,一般生,聯合分發,台灣,畢業,無,無,0.229508197,0.203389831,0.706896552,0.491803279,0.666666667,0,0,0.215277778,0,0.166666667
108151**,女,日資科108忠,一般生,聯合分發,台灣,畢業,無,無,0.232142857,0.264150943,0.065217391,0.217391304,0.066666667,0,0,0,0,0
108145**,男,日應英108忠,一般生,甄選入學,台灣,畢業,無,無,0.232142857,0.581818182,0.5,0.474576271,0.649122807,0.166666667,0.340277778,0.166666667,0.236111111,0.166666667
108158**,女,日創設108孝,一般生,聯合分發,台灣,畢業,無,無,0.239130435,0.488888889,0.285714286,0.4,0.216216216,0,0,0,0,0
108161**,男,日工設產品108忠,一般生,甄選入學,台灣,畢業,無,無,0.239130435,0.260869565,0.8,0.772727273,0.441860465,0,0.214285714,0.234848485,0.25,0.226851852
108116**,女,日國貿108孝,一般生,聯合分發,台灣,畢業,無,無,0.240740741,0.072727273,0.087719298,0.075471698,0.08,0,0,0,0,0
108155**,女,日多遊108忠,一般生,聯合分發,台灣,畢業,無,無,0.245283019,0.037735849,0.245614035,0.240740741,0.436363636,0,0,0,0.25,0
108138**,男,日餐管108仁,一般生,聯合分發,台灣,畢業,無,無,0.245901639,0.288135593,0.655172414,0.557377049,0.833333333,0,0,0.215277778,0.236111111,0.231481481
108136**,女,日餐管108忠,一般生,甄選入學,台灣,畢業,無,無,0.25,0.403508772,0.254545455,0.631578947,0.446428571,0,0,0,0,0
108111**,女,日企管108忠,一般生,甄選入學,台灣,畢業,無,無,0.254545455,0.178571429,0.094339623,0.470588235,0.44,0,0,0,0.178571429,0.205555556
108141**,女,日旅展108忠,一般生,甄選入學,台灣,畢業,無,無,0.25862069,0.263157895,0.228070175,0.365384615,0.037735849,0,0.166666667,0,0.166666667,0
108137**,女,日餐管108孝,一般生,技優甄審,台灣,畢業,無,無,0.259259259,0.660714286,0.283333333,0.288135593,0.196428571,0,0.166666667,0,0,0
108162**,男,日工設機械108忠,一般生,技優甄審,台灣,畢業,無,無,0.260869565,0.340425532,0.346153846,0.22,0.479166667,0,0,0,0,0.180555556
108161**,男,日工設產品108忠,一般生,繁星入學,台灣,畢業,無,無,0.260869565,0.195652174,0.577777778,0.681818182,0.604651163,0.166666667,0,0.208333333,0.25,0.270833333
108155**,男,日多遊108忠,一般生,甄選入學,台灣,畢業,無,無,0.264150943,0.283018868,0.157894737,0.111111111,0.109090909,0,0,0,0,0
108136**,女,日餐管108忠,一般生,甄選入學,台灣,畢業,無,無,0.269230769,0.087719298,0.181818182,0.140350877,0.214285714,0,0,0,0,0
108156**,男,日多遊108孝,一般生,甄選入學,台灣,畢業,無,無,0.269230769,0.113207547,0.188679245,0.358490566,0.235294118,0,0,0,0,0
108131**,女,日觀光108忠,一般生,繁星入學,台灣,畢業,無,無,0.26984127,0.35,0.19047619,0.421875,0.428571429,0,0,0.222222222,0.175925926,0.225694444
108122**,女,日行銷108孝,一般生,聯合分發,台灣,畢業,無,無,0.272727273,0.218181818,0.222222222,0.320754717,0.235294118,0,0,0,0,0
108146**,男,日應英108孝,一般生,甄選入學,台灣,畢業,無,無,0.275862069,0.192982456,0.222222222,0.36,0.288461538,0,0.201388889,0,0.256944444,0.166666667
108132**,女,日觀光108孝,一般生,甄選入學,台灣,畢業,無,無,0.275862069,0.737704918,0.46031746,0.166666667,0.666666667,0.243055556,0.216666667,0.191666667,0.194444444,0.203125
108157**,男,日創設108忠,一般生,聯合分發,台灣,畢業,無,無,0.277777778,0.471698113,0.245283019,0.134615385,0.137254902,0.236111111,0,0.194444444,0,0
108121**,女,日行銷108忠,一般生,甄選入學,台灣,畢業,無,無,0.277777778,0.678571429,0.542372881,0.413793103,0.596491228,0,0,0,0,0
108161**,男,日工設產品108忠,一般生,聯合分發,台灣,畢業,無,無,0.282608696,0.47826087,0.222222222,0.159090909,0.162790698,0.201388889,0.236111111,0.202777778,0.189814815,0.180555556
108145**,女,日應英108忠,一般生,甄選入學,台灣,畢業,無,無,0.285714286,0.381818182,0.339285714,0.237288136,0.175438596,0.166666667,0.208333333,0.166666667,0.180555556,0.166666667
108112**,男,日企管108孝,一般生,聯合分發,台灣,畢業,無,無,0.288461538,0.181818182,0.12244898,0.142857143,0.326530612,0.180555556,0.23015873,0.166666667,0,0.180555556
108111**,女,日企管108忠,一般生,聯合分發,台灣,畢業,無,無,0.290909091,0.303571429,0.20754717,0.274509804,0.14,0.208333333,0.188888889,0,0.189814815,0
108146**,女,日應英108孝,一般生,甄選入學,台灣,畢業,無,無,0.293103448,0.210526316,0.425925926,0.3,0.365384615,0,0,0,0.194444444,0.25
108116**,女,日國貿108孝,一般生,甄選入學,台灣,畢業,無,無,0.296296296,0.309090909,0.210526316,0.452830189,0.62,0.189814815,0.222222222,0.194444444,0.166666667,0.319444444
108121**,男,日行銷108忠,一般生,甄選入學,台灣,畢業,無,無,0.296296296,0.696428571,0.830508475,0.793103448,0.877192982,0.277777778,0.255555556,0.248148148,0.219135802,0.194444444
108155**,女,日多遊108忠,一般生,甄選入學,台灣,畢業,無,無,0.301886792,0.20754717,0.140350877,0.037037037,0.127272727,0,0,0,0,0
108162**,男,日工設機械108忠,一般生,技優甄審,台灣,畢業,無,無,0.304347826,0.425531915,0.25,0.18,0.333333333,0,0,0,0,0
108124**,男,日行銷108愛,一般生,申請入學,台灣,畢業,無,無,0.306122449,0.913043478,0.615384615,0.666666667,0.58974359,0.219444444,0.377525253,0.284722222,0.303921569,0.22826087
108118**,女,日財金108孝,一般生,甄選入學,台灣,畢業,無,無,0.307692308,0.534482759,0.672727273,0.75,0.510204082,0,0.231481481,0.204545455,0.21969697,0.225
108138**,男,日餐管108仁,一般生,聯合分發,台灣,畢業,無,無,0.31147541,0.305084746,0.482758621,0.393442623,0.333333333,0,0,0.194444444,0,0
108151**,男,日資科108忠,一般生,技優甄審,台灣,畢業,無,無,0.321428571,0.377358491,0.152173913,0.304347826,0.422222222,0,0.222222222,0,0.666666667,0.180555556
108142**,男,日旅展108孝,一般生,聯合分發,台灣,畢業,無,無,0.325581395,0.234042553,0.137254902,0.192307692,0.32,0,0.194444444,0,0.166666667,0.208333333
108161**,男,日工設產品108忠,一般生,甄選入學,台灣,畢業,無,無,0.326086957,0.369565217,0.2,0.136363636,0.186046512,0,0,0,0.166666667,0
108138**,男,日餐管108仁,一般生,甄選入學,台灣,畢業,無,無,0.327868852,0.542372881,0.362068966,0.573770492,0.066666667,0,0,0,0,0
108116**,女,日國貿108孝,一般生,甄選入學,台灣,畢業,無,無,0.333333333,0.163636364,0.280701754,0.283018868,0.36,0,0,0,0.166666667,0.166666667
108152**,男,日資科108孝,一般生,甄選入學,台灣,畢業,無,無,0.333333333,0.314814815,0.574074074,0.714285714,0.357142857,0.166666667,0.21875,0.302469136,0.571428571,0
108121**,男,日行銷108忠,一般生,甄選入學,台灣,畢業,無,無,0.333333333,0.535714286,0.661016949,0.706896552,0.947368421,0,0.25,0.263888889,0.207070707,0.219907407
108131**,男,日觀光108忠,一般生,甄選入學,台灣,畢業,無,無,0.333333333,0.516666667,0.714285714,0.28125,0.174603175,0,0,0.166666667,0,0.222222222
108155**,男,日多遊108忠,一般生,聯合分發,台灣,畢業,無,無,0.339622642,0.320754717,0.333333333,0.296296296,0.290909091,0,0,0,0,0
108138**,男,日餐管108仁,一般生,甄選入學,台灣,畢業,無,無,0.344262295,0.593220339,0.672413793,0.737704918,0.516666667,0,0.1875,0.194444444,0.194444444,0.175925926
108111**,女,日企管108忠,一般生,甄選入學,台灣,畢業,無,無,0.345454545,0.196428571,0.226415094,0.215686275,0.48,0,0,0,0,0.166666667
108136**,女,日餐管108忠,一般生,甄選入學,台灣,畢業,無,無,0.346153846,0.333333333,0.218181818,0.245614035,0.464285714,0,0,0.25,0,0.25
108123**,女,日行銷108仁,一般生,申請入學,台灣,畢業,無,無,0.346153846,0.16,0.28,0.1875,0.133333333,0.194444444,0.166666667,0,0,0
108161**,女,日工設產品108忠,一般生,甄選入學,台灣,畢業,無,無,0.347826087,0.326086957,0.288888889,0.340909091,0.046511628,0.222222222,0.166666667,0.166666667,0,0.166666667
108142**,男,日旅展108孝,一般生,技優甄審,台灣,畢業,無,無,0.348837209,0.510638298,0.647058824,0.5,0.62,0,0,0.263888889,0.166666667,0
108125**,男,日財法108忠,一般生,聯合分發,台灣,畢業,無,無,0.350877193,0.35,0.206349206,0.229508197,0.116666667,0,0,0,0,0
108121**,女,日行銷108忠,一般生,甄選入學,台灣,畢業,無,無,0.351851852,0.375,0.762711864,0.637931034,0.929824561,0.217592593,0.166666667,0.202777778,0.206349206,0.204248366
108117**,女,日財金108忠,一般生,甄選入學,台灣,畢業,無,無,0.357142857,0.216666667,0.508474576,0.186440678,0.305084746,0,0,0,0,0
108115**,女,日國貿108忠,一般生,甄選入學,台灣,畢業,無,無,0.362068966,0.393442623,0.338983051,0.5,0.568627451,0,0,0,0,0
108146**,男,日應英108孝,一般生,甄選入學,台灣,畢業,無,無,0.362068966,0.473684211,0.351851852,0.48,0.307692308,0,0.180555556,0,0,0.222222222
108162**,男,日工設機械108忠,一般生,聯合分發,台灣,畢業,無,無,0.369565217,0.234042553,0.153846154,0.14,0.4375,0,0,0,0,0
108152**,男,日資科108孝,一般生,甄選入學,台灣,畢業,無,無,0.37037037,0.703703704,0.092592593,0.535714286,0.428571429,0.166666667,0,0,0.266666667,0.166666667
108157**,男,日創設108忠,一般生,甄選入學,台灣,畢業,無,無,0.37037037,0.566037736,0.509433962,0.519230769,0.803921569,0,0,0.222222222,0.180555556,0.234567901
108146**,女,日應英108孝,一般生,甄選入學,台灣,畢業,無,無,0.379310345,0.228070175,0.166666667,0.46,0.384615385,0,0,0.208333333,0,0
108131**,男,日觀光108忠,一般生,聯合分發,台灣,畢業,無,無,0.380952381,0.416666667,0.523809524,0.765625,0.507936508,0.166666667,0.226190476,0.240740741,0.294444444,0.194444444
108158**,女,日創設108孝,一般生,聯合分發,台灣,畢業,無,無,0.391304348,0.355555556,0.119047619,0.2,0.081081081,0,0,0,0,0
108146**,女,日應英108忠,一般生,甄選入學,台灣,畢業,無,無,0.392857143,0.472727273,0.321428571,0.305084746,0.403508772,0.260416667,0.344444444,0.211111111,0.225,0.200396825
108117**,女,日財金108忠,一般生,聯合分發,台灣,畢業,無,無,0.392857143,0.35,0.474576271,0.406779661,0.491525424,0,0,0.188888889,0.166666667,0.183333333
108138**,女,日餐管108仁,一般生,甄選入學,台灣,畢業,無,無,0.393442623,0.440677966,0.637931034,0.163934426,0.133333333,0.194444444,0.180555556,0.229166667,0.215277778,0.166666667
108142**,女,日旅展108孝,一般生,聯合分發,台灣,畢業,無,無,0.395348837,0.361702128,0.215686275,0.75,0.36,0.194444444,0,0.180555556,0.222222222,0.194444444
108115**,女,日國貿108忠,一般生,聯合分發,台灣,畢業,無,無,0.396551724,0.459016393,0.508474576,0.625,0.509803922,0,0,0.194444444,0.238888889,0.202777778
108111**,男,日企管108忠,一般生,甄選入學,台灣,畢業,無,無,0.4,0.464285714,0.660377358,0.725490196,0.84,0.263888889,0.226190476,0.208333333,0.211111111,0.25
108156**,女,日多遊108孝,一般生,技優甄審,台灣,畢業,無,無,0.403846154,0.754716981,0.830188679,0.735849057,0.37254902,0.166666667,0.222222222,0.219907407,0.194444444,0.222222222
108152**,男,日資科108孝,一般生,甄選入學,台灣,畢業,無,無,0.407407407,0.333333333,0.37037037,0.267857143,0.607142857,0.166666667,0,0.166666667,0.222222222,0.166666667
108121**,男,日行銷108忠,一般生,甄選入學,台灣,畢業,無,無,0.407407407,0.178571429,0.406779661,0.344827586,0.421052632,0,0,0,0,0
108138**,男,日餐管108仁,一般生,甄選入學,台灣,畢業,無,無,0.409836066,0.644067797,0.551724138,0.524590164,0.45,0.236111111,0.263888889,0.185185185,0.236111111,0.236111111
108145**,女,日應英108忠,一般生,繁星入學,台灣,畢業,無,無,0.410714286,0.072727273,0.125,0.084745763,0.140350877,0.166666667,0.277777778,0,0,0
108162**,男,日工設機械108忠,一般生,甄選入學,台灣,畢業,無,無,0.413043478,0.382978723,0.519230769,0.38,0.25,0,0.277777778,0,0,0
108161**,女,日工設產品108忠,一般生,聯合分發,台灣,畢業,無,無,0.413043478,0.413043478,0.688888889,0.363636364,0.674418605,0,0,0.75,0.25,0
108146**,女,日應英108孝,一般生,聯合分發,台灣,畢業,無,無,0.413793103,0.438596491,0.259259259,0.22,0.192307692,0.236111111,0.236111111,0.222222222,0.222222222,0
108115**,女,日國貿108忠,一般生,甄選入學,台灣,畢業,無,無,0.413793103,0.37704918,0.355932203,0.428571429,0.274509804,0,0,0,0,0
108142**,女,日旅展108孝,一般生,聯合分發,台灣,畢業,無,無,0.418604651,0.617021277,0.352941176,0.307692308,0.46,0,0,0,0.166666667,0.166666667
108156**,男,日多遊108孝,一般生,甄選入學,台灣,畢業,無,無,0.423076923,0.603773585,0.452830189,0.452830189,0.333333333,0,0,0.222222222,0,0
108157**,男,日創設108忠,一般生,甄選入學,台灣,畢業,無,無,0.425925926,0.377358491,0.566037736,0.557692308,0.862745098,0,0,0.25,0.238888889,0.333333333
108155**,男,日多遊108忠,一般生,甄選入學,台灣,畢業,無,無,0.433962264,0.245283019,0.754385965,0.981481481,0.509090909,0,0,0.212962963,0.390625,0.25
108122**,女,日行銷108孝,一般生,聯合分發,台灣,畢業,無,無,0.436363636,0.290909091,0.537037037,0.490566038,0.431372549,0.1875,0.201388889,0.188271605,0.215277778,0.225694444
108123**,女,日行銷108仁,一般生,申請入學,台灣,畢業,無,無,0.442307692,0.78,0.68,0.75,0.888888889,0.194444444,0.225925926,0.1875,0.184640523,0.219907407
108138**,男,日餐管108仁,一般生,甄選入學,台灣,畢業,無,無,0.442622951,0.508474576,0.724137931,0.754098361,0.9,0.166666667,0.236111111,0.231481481,0.224747475,0.271825397
108131**,女,日觀光108忠,一般生,聯合分發,台灣,畢業,無,無,0.444444444,0.45,0.380952381,0.5,0.650793651,0,0.166666667,0.194444444,0.231481481,0.201388889
108151**,男,日資科108忠,一般生,甄選入學,台灣,畢業,無,無,0.446428571,0.245283019,0.565217391,0.391304348,0.644444444,0.25,0,0.166666667,0.333333333,0.274305556
108141**,女,日旅展108忠,一般生,甄選入學,台灣,畢業,無,無,0.448275862,0.526315789,0.403508772,0.634615385,0.679245283,0,0,0,0.166666667,0.208333333
108132**,女,日觀光108孝,一般生,聯合分發,台灣,畢業,無,無,0.448275862,0.524590164,0.507936508,0.25,0.701754386,0,0,0.194444444,0.166666667,0.186111111
108115**,女,日國貿108忠,一般生,甄選入學,台灣,畢業,無,無,0.448275862,0.590163934,0.525423729,0.517857143,0.68627451,0,0.222222222,0.189814815,0.166666667,0.208333333
